game_id,period_id,time_seconds,team_id,player_id,start_x,start_y,end_x,end_y,original_event_id,bodypart_id,type_id,result_id,action_id,type_name,result_name,bodypart_name,player_name,distance_to_goal,angle_of_shot,squared_distance_to_goal,bodypart_capacity_of_scoring,goal,xG
2565550,2,1838.5028069999998,678,247141,95.55,18.36,105.0,40.8,180435546,5,11,0,997,shot,fail,foot_right,Iñaki Williams,18.27326188724936,0.23346525953039218,333.9121000000001,0.125,0,0.06177794136434331
2565550,2,2629.249732,678,3290,95.55,37.4,105.0,40.8,180435733,3,11,0,1142,shot,fail,head/other,Aduriz,10.043032410581977,0.7277383807963335,100.86250000000004,0.125,0,0.2113957201162359
2565550,2,2837.600219,678,344068,97.65,34.68,105.0,40.8,180435784,3,11,0,1179,shot,fail,head/other,Unai Núñez,7.38138875822158,0.9912605915787835,54.48489999999992,0.125,0,0.3286995463746687
2565551,1,71.481448,679,3447,76.65,30.6,76.65,30.6,180089354,5,11,0,26,shot,fail,foot_right,Juanfran,28.553152190257375,0.2764868380586163,815.2824999999996,0.125,0,0.028388855700391166
2565551,1,104.97102799999999,756,214062,78.75,25.16,105.0,27.2,180089454,5,11,0,42,shot,fail,foot_right,Álex Granell,27.698521621198488,0.2725910924722797,767.2081000000001,0.125,0,0.030487371621858328
2565551,1,353.68608800000004,756,3714,78.75,42.16,105.0,30.6,180089560,5,11,0,105,shot,fail,foot_right,C. Stuani,27.489054185257082,0.2766388942881502,755.6480999999999,0.125,0,0.0312687979814468
2565551,1,517.361194,756,6210,82.95,51.68,105.0,40.8,180089641,5,11,0,152,shot,fail,foot_right,Aday,28.26278294860575,0.2216468506558509,798.7848999999999,0.125,0,0.02668825073935136
2565551,1,818.3763960000001,679,4488,76.65,27.200000000000003,105.0,40.8,180089534,4,11,0,204,shot,fail,foot_left,Saúl,29.154116347438823,0.2655327972970109,849.9624999999996,0.125,0,0.026390554818611862
2565551,1,1310.794203,756,3714,97.65,29.92,105.0,30.6,180136736,3,11,1,345,shot,success,head/other,C. Stuani,8.406479643703415,0.8217894230376425,70.6688999999999,0.125,1,0.2578211142997355
2565551,1,1476.013591,756,3714,96.6,38.76,105.0,37.4,180089919,3,11,1,361,shot,success,head/other,C. Stuani,9.654926203757338,0.7161435890321634,93.21760000000008,0.125,1,0.21235184594431533
2565551,1,2073.321265,679,134769,86.1,42.16,105.0,34.0,180089892,5,11,0,496,shot,fail,foot_right,Y. Carrasco,20.586296412905362,0.3550605337426403,423.7956000000002,0.125,0,0.062786604882401
2565551,2,315.9658679999998,679,3682,91.35,30.6,105.0,27.200000000000003,180090304,4,11,0,757,shot,fail,foot_left,A. Griezmann,14.06707147916723,0.5407044610049817,197.88250000000014,0.125,0,0.13023117925965516
2565551,2,481.8089399999999,756,3340,90.3,35.36,105.0,37.4,180090503,3,11,0,777,shot,fail,head/other,Muniesa,14.762777516443174,0.527342208249341,217.9396000000001,0.125,0,0.12230120322544613
2565551,2,1611.6585219999997,756,230895,78.75,33.32,105.0,34.0,180090788,5,11,0,1014,shot,fail,foot_right,Pere Pons,26.25880614194027,0.3022401666927035,689.5249,0.125,0,0.03632024974165194
2565551,2,1901.676171,756,4278,90.3,51.0,105.0,27.2,180090897,5,11,0,1093,shot,fail,foot_right,Borja García,22.474207438750764,0.23596716142160665,505.09000000000015,0.125,0,0.044917033237888926
2565551,2,1952.1010109999997,679,254408,81.9,26.519999999999996,105.0,30.6,180090787,5,11,1,1101,shot,success,foot_right,Á. Correa,24.28086489398596,0.31169548050698304,589.5603999999998,0.125,1,0.04365519180235607
2565551,2,2008.7648399999998,756,3714,98.7,31.28,105.0,27.2,180090907,5,11,0,1105,shot,fail,foot_right,C. Stuani,6.862098804301783,1.018091236853667,47.08839999999996,0.125,0,0.3455714380260436
2565551,2,2080.580438,679,70121,87.15,40.12,87.15,40.12,180090804,5,11,0,1112,shot,fail,foot_right,N. Gaitán,18.869999999999994,0.39754725719941875,356.0768999999998,0.125,0,0.07618093128570663
2565551,2,2213.3168889999997,679,86307,94.5,23.120000000000005,105.0,34.0,180090854,5,11,0,1155,shot,fail,foot_right,L. Vietto,15.120330684214546,0.37624297494898445,228.6243999999999,0.125,0,0.0956166930313719
2565551,2,2348.948934,679,227894,94.5,38.08,105.0,37.4,180090885,3,11,1,1166,shot,success,head/other,J. Giménez,11.264830225085507,0.6482608033560294,126.8964,0.125,1,0.17825923453924655
2565551,2,2632.5445600000003,756,4232,80.85,33.32,105.0,27.2,180090988,4,13,0,1189,shot_freekick,fail,foot_left,Pedro Alcalá,24.15957160216216,0.3280339630505577,583.6849000000003,0.125,0,0.045253890685871954
2565551,2,2800.7162580000004,756,3340,95.55,27.2,105.0,27.2,180091001,4,11,0,1210,shot,fail,foot_left,Muniesa,11.642272115012606,0.5639108801226461,135.5425000000001,0.125,0,0.15537204245748387
2565551,2,2870.101159,756,50272,98.7,36.04,105.0,37.4,180091051,3,11,0,1229,shot,fail,head/other,O. Kayode,6.622054061996169,1.0659506346114478,43.85159999999997,0.125,0,0.36700404234289
2565552,1,117.449341,691,7623,92.4,32.64,105.0,34.0,180095520,5,11,0,22,shot,fail,foot_right,Léo Baptistão,12.673184288094285,0.6087427872091096,160.60959999999986,0.125,0,0.15592564311101914
2565552,1,121.27807899999999,691,7623,97.65,31.28,105.0,34.0,180095527,5,11,0,24,shot,fail,foot_right,Léo Baptistão,7.837148716210502,0.9130724071380851,61.42089999999991,0.125,0,0.29500891194196777
2565552,1,689.046865,691,5400,88.2,27.200000000000003,105.0,27.200000000000003,180095730,5,11,0,147,shot,fail,foot_right,Gerard Moreno,18.124017214734703,0.4061888024190003,328.47999999999985,0.125,0,0.08144731099506727
2565552,1,1213.78689,680,70125,95.55,42.84,105.0,34.0,180095900,5,11,0,289,shot,fail,foot_right,Nolito,12.940173878275365,0.46299212034737536,167.4481000000001,0.125,0,0.12470343654747809
2565552,1,1304.646476,691,7623,96.6,40.8,105.0,34.0,180095934,3,11,0,312,shot,fail,head/other,Léo Baptistão,10.80740486888504,0.588002603547568,116.80000000000008,0.125,0,0.16830053383164853
2565552,1,1542.617168,680,134503,102.9,37.4,105.0,37.4,180096011,5,11,1,373,shot,success,foot_right,C. Lenglet,3.996248240537613,1.5725820391825358,15.969999999999967,0.125,1,0.6090626806305881
2565552,1,1727.444833,680,20764,90.3,44.88,105.0,27.2,180096036,5,11,0,393,shot,fail,foot_right,L. Muriel,18.288367887813283,0.3537394686180919,334.46440000000007,0.125,0,0.07429915742314566
